,summary,Deutschland,Brasilien,USA,Frankreich,UN,China,Russland,Ukraine,word
eu-gipfel wegen,2.8739520083933106,-0.08996041320336656,0.00699854475726757,-0.21066903172518303,1.0825647981138564,0.0,-0.22882275707144165,-0.19744441664276363,-0.07739433447821713,eu-gipfel wegen
Deutschlands,4.790236227706278,0.2526762849894902,-0.2659975969977741,-0.7215606698044196,0.8560683784897786,0.0,-0.24787487273467657,-0.7083360547220001,-0.5882859725574539,Deutschlands
wegen deutschland,2.86047038107352,-0.10748744273456447,0.014899807626440362,-0.20596702296378017,1.1063728236640213,0.0,-0.22412074831003898,-0.192742407881361,-0.07269232571681446,wegen deutschland
Nein,2.8501692622861663,-0.13858882528692767,0.025881595230050333,-0.202359325541596,1.1569847643541118,0.0,-0.22051305088785486,-0.1891347104591766,-0.06908462829463026,Nein
deutschland nein,2.8501692622861663,-0.13858882528692767,0.025881595230050333,-0.202359325541596,1.1569847643541118,0.0,-0.22051305088785486,-0.1891347104591766,-0.06908462829463026,deutschland nein
nein gaspreisdeckel,2.8540257037317924,-0.1574274700451801,0.030029098049207278,-0.2037114679757723,1.1939605872879746,0.0,-0.22186519332203103,-0.19048685289335285,-0.07043677072880633,nein gaspreisdeckel
gaspreisdeckel reichlich,2.8784248609676877,-0.1881458200206886,0.031514665040643736,-0.2122241640043783,1.2648773161683662,0.0,-0.23037788935063688,-0.19899954892195887,-0.07894946675741225,gaspreisdeckel reichlich
einstecken,2.943190878884123,-0.22901858851081297,0.022097668059817745,-0.2344752685050935,1.37404085657755,0.0,-0.2526289938513521,-0.22125065342267408,-0.10120057125812759,einstecken
kritik einsteck,2.943190878884123,-0.22901858851081297,0.022097668059817745,-0.2344752685050935,1.37404085657755,0.0,-0.2526289938513521,-0.22125065342267408,-0.10120057125812759,kritik einsteck
besonders,3.052934202873061,-0.27685994520460805,-0.0033690097518012316,-0.27108410463904303,1.5068492681662207,0.0,-0.28923782998530173,-0.25785948955662363,-0.1378094073920771,besonders
einsteck besonders,3.052934202873061,-0.27685994520460805,-0.0033690097518012316,-0.27108410463904303,1.5068492681662207,0.0,-0.28923782998530173,-0.25785948955662363,-0.1378094073920771,einsteck besonders
besonders emmanuel,3.5301780133943286,-0.4321834616827514,-0.13500522421318875,-0.41632924114604747,1.8620796323846376,0.0,-0.43448296649230633,-0.4031046260636283,-0.2830545438990817,besonders emmanuel
eine einigung,3.0639944217462136,-0.30339020392280464,0.032492695027151706,-0.2747003740464974,1.521417608535207,0.0,-0.29285409939275614,-0.26147575896407793,-0.14142567679953133,eine einigung
einigung steh,2.972027666457029,-0.2773710723052432,0.0756538427888224,-0.24422537859759105,1.4183957695139877,0.0,-0.2623791039438497,-0.23100076351517163,-0.1109506813506251,einigung steh
Kippe,2.896856706789892,-0.2579742732243548,0.12436345309145322,-0.2186071976926304,1.3127515470994904,0.0,-0.2367609230388891,-0.20538258261021097,-0.08533250044566458,Kippe
steh kippe,2.896856706789892,-0.2579742732243548,0.12436345309145322,-0.2186071976926304,1.3127515470994904,0.0,-0.2367609230388891,-0.20538258261021097,-0.08533250044566458,steh kippe
Katarina,2.8616822509984727,-0.25051473499319643,0.16074840822941067,-0.20639059430868953,1.2471427159902309,0.0,-0.22454431965494817,-0.19316597922627005,-0.0731158970617236,Katarina
doch katarina,2.8616822509984727,-0.25051473499319643,0.16074840822941067,-0.20639059430868953,1.2471427159902309,0.0,-0.22454431965494817,-0.19316597922627005,-0.0731158970617236,doch katarina
Barley,2.8458910205243586,-0.24825448001771688,0.1880993624317338,-0.20085714952733655,1.2061423968753182,0.0,-0.21901087487359533,-0.18763253444491718,-0.0675824522803707,Barley
katarina barley,2.8458910205243586,-0.24825448001771688,0.1880993624317338,-0.20085714952733655,1.2061423968753182,0.0,-0.21901087487359533,-0.18763253444491718,-0.0675824522803707,katarina barley
barley sicher,2.83589775875089,-0.2500265914203807,0.24239480288690501,-0.19733949955255373,1.14290562872519,0.0,-0.21549322489881248,-0.1841148844701343,-0.06406480230558781,barley sicher
Krisenzeiten,2.8609984521889964,-0.26438551529675147,0.3332340888627106,-0.20615161581305214,1.0721860314568865,0.0,-0.22430534115931086,-0.19292700073063268,-0.07287691856608629,Krisenzeiten
sicher krisenzeit,2.8609984521889964,-0.26438551529675147,0.3332340888627106,-0.20615161581305214,1.0721860314568865,0.0,-0.22430534115931086,-0.19292700073063268,-0.07287691856608629,sicher krisenzeit
krisenzeit halt,2.933323892558317,-0.292764538691504,0.445092002124697,-0.23111715711356534,1.0121615662833452,0.0,-0.2492708824598241,-0.21789254203114597,-0.09784245986659947,krisenzeit halt
zusammen,4.862491192947939,-0.8003859479855486,0.5874624750595521,0.3793744988304993,0.48506981727127885,0.0,0.1100894352071368,0.06825423104618882,-0.6032571432257473,zusammen
halt zusammen,3.108115026735328,-0.35285149197121063,0.6198088987139708,-0.28899738445837536,0.9326042732856167,0.0,-0.30715110980463406,-0.2757727693759559,-0.15572268721140944,halt zusammen
zusammen die,2.8753525956526302,-0.278655538920372,0.4232169212175097,-0.2111562514442566,0.9760694448719405,0.0,-0.22930997679051543,-0.19793163636183714,-0.07788155419729063,zusammen die
darf,2.8642138201696024,0.1781339316782845,-0.024988099865958905,-0.20727484694080775,-0.1335083192899871,0.0,-0.22542857228706661,-0.1940502318583884,-0.07400014969384193,darf
lindner dürf,2.705258041416148,0.11517939351490152,0.032108502338551566,-0.15017824473629718,-0.07641171708547655,0.0,-0.16833197008255596,-0.1369536296538778,-0.016903547489331327,lindner dürf
dürf 2023,2.6354458036949096,0.08305057502874533,0.059940146645944034,-0.12403329589476468,-0.05026676824394402,0.0,-0.14218702124102342,-0.11080868081234527,0.009241401352201273,dürf 2023
2023 rund,2.591007408823662,0.06086028723310263,0.07867176336888154,-0.10702770377024978,-0.03326117611942897,0.0,-0.1251814291165085,-0.0938030886878303,0.026246993476716118,2023 rund
Milliarden,3.1692763286309367,0.27180671884389185,-0.11993729904422971,-0.3084842170782264,-0.2347176894274056,0.0,-0.3266379424244852,-0.2952596019958069,-0.1752095198312604,Milliarden
rund milliarde,2.5447718381990003,0.03596097090794879,0.09952498030403764,-0.08902193772995906,-0.015255410079138292,0.0,-0.10717566307621776,-0.07579732264753963,0.04425275951700691,rund milliarde
Euro,4.557415220062452,0.2814767203350626,0.39761097805699375,-0.6717365678561863,-0.5979700402053656,0.0,-0.6898902932024451,-0.6585119527737671,-0.5384618706092206,Euro
milliarde euro,3.148545961546637,0.2650909085966107,-0.10927540658380151,-0.3019216895074096,-0.22815516185658874,0.0,-0.32007541485366836,-0.28869707442499015,-0.1686469922604437,milliarde euro
euro neu,2.4925565542606067,0.00471028173560325,0.12629511628216422,-0.06828985511873242,0.005476672532088191,0.0,-0.0864435804649912,-0.05506524003631298,0.06498484212823348,euro neu
Schulden,2.7882411077469054,0.07437315763866154,0.20212118711220745,-0.1803919124482697,-0.10662538479744886,0.0,-0.19854563779452844,-0.1671672973658502,-0.04711721520130388,Schulden
neu schuld,2.4817970067129504,-0.002343424727580306,0.13260980881761542,-0.06396384001118369,0.009802687639636942,0.0,-0.08211756535744247,-0.05073922492876437,0.06931085723578218,neu schuld
aufnehmen,2.466247537254616,-0.013109696435334689,0.14260777221308693,-0.05767872252394141,0.016087805126879233,0.0,-0.07583244787020012,-0.04445410744152197,0.07559597472302439,aufnehmen
schuld aufnehm,2.466247537254616,-0.013109696435334689,0.14260777221308693,-0.05767872252394141,0.016087805126879233,0.0,-0.07583244787020012,-0.04445410744152197,0.07559597472302439,schuld aufnehm
aufnehm die,2.4530715674127515,-0.02297544946836242,0.15230605390076674,-0.05232188306329871,0.021444644587521846,0.0,-0.07047560840955758,-0.03909726798087949,0.08095281418366705,aufnehm die
abkühlende,2.443822247453839,-0.030519092381688668,0.16020317901843303,-0.048544251238733044,0.025222276412087817,0.0,-0.06669797658499178,-0.035319636156313665,0.08473044600823275,abkühlende
die abkühlend,2.443822247453839,-0.030519092381688668,0.16020317901843303,-0.048544251238733044,0.025222276412087817,0.0,-0.06669797658499178,-0.035319636156313665,0.08473044600823275,die abkühlend
Konjunktur,2.4349699192132377,-0.03850186906038327,0.16916794438624136,-0.044915345701112414,0.028851181949708454,0.0,-0.06306907104737121,-0.03169073061869306,0.08835935154585342,Konjunktur
abkühlend konjunktur,2.4349699192132377,-0.03850186906038327,0.16916794438624136,-0.044915345701112414,0.028851181949708454,0.0,-0.06306907104737121,-0.03169073061869306,0.08835935154585342,abkühlend konjunktur
konjunktur mach,2.428169921841964,-0.04548397726921905,0.1776680696615684,-0.04211879778135747,0.03164772986946313,0.0,-0.060272523127616176,-0.02889418269893822,0.09115589946560827,konjunktur mach
möglich,3.008705884885981,0.1344455531529071,0.19985781337853942,-0.2564909904833309,-0.18272446283251015,0.0,-0.2746447158295896,-0.24326637540091156,-0.1232162932363651,möglich
mach möglich,2.423815595770152,-0.05063992959868321,0.18443464895579312,-0.04032393370974204,0.033442593941078645,0.0,-0.058477659056000705,-0.02709931862732249,0.09295076353722402,mach möglich
möglich der,2.4203690358640495,-0.05541024631984209,0.19113504251270605,-0.03890096544996261,0.03486556220085829,0.0,-0.05705469079622136,-0.02567635036754314,0.0943737317970033,möglich der
der finanzminister,2.419096591517071,-0.057428932439183,0.19411318574933642,-0.03837510392959074,0.03539142372123008,0.0,-0.056528829275849485,-0.025150488847171255,0.09489959331737526,der finanzminister
nächstes,2.675082508647248,0.0781954095024588,0.10691709997374116,-0.1389611669751256,-0.06519463932430501,0.0,-0.15711489232138448,-0.12573655189270622,-0.005686469728159801,nächstes
finanzminister nächster,2.414830534278965,-0.06682925712630124,0.2092682116990044,-0.03661005524986244,0.037156472400958214,0.0,-0.054763780596121185,-0.02338544016744307,0.09666464199710322,finanzminister nächster
jahr mehr,2.6398528262514818,0.057016790891243244,0.1308688258439361,-0.125704110720975,-0.05193758307015428,0.0,-0.1438578360672337,-0.11247949563855567,0.007570586525990816,jahr mehr
mehr schuld,2.4817970067129504,-0.002343424727580306,0.13260980881761542,-0.06396384001118369,0.009802687639636942,0.0,-0.08211756535744247,-0.05073922492876437,0.06931085723578218,mehr schuld
schuld dabei,2.4157085384201067,-0.08437090796316529,0.24435043946007398,-0.03697357747278491,0.036792950178035834,0.0,-0.055127302819043746,-0.02374896239036547,0.09630111977418078,schuld dabei
Schuldenbremse,2.4179170406450776,-0.08866393312173348,0.25441301324437193,-0.03788738527296678,0.03587914237785397,0.0,-0.05604111061922553,-0.024662770190547415,0.09538731197399905,Schuldenbremse
dabei schuldenbremse,2.4179170406450776,-0.08866393312173348,0.25441301324437193,-0.03788738527296678,0.03587914237785397,0.0,-0.05604111061922553,-0.024662770190547415,0.09538731197399905,dabei schuldenbremse
einhalten,2.422987445980231,-0.09538657077395231,0.2712795043011574,-0.03998220338117413,0.03378432426964662,0.0,-0.05813592872743297,-0.026757588298754763,0.09329249386579178,einhalten
schuldenbremse einhalt,2.422987445980231,-0.09538657077395231,0.2712795043011574,-0.03998220338117413,0.03378432426964662,0.0,-0.05813592872743297,-0.026757588298754763,0.09329249386579178,schuldenbremse einhalt
Etliche,2.428313822165279,-0.10068473857846579,0.28542601276923124,-0.042178058897400394,0.03158846875342027,0.0,-0.06033178424365918,-0.028953443814981005,0.0910966383495655,Etliche
Ausgaben,2.4332476588333236,-0.1048346204629524,0.2969521224536374,-0.044207792916482545,0.029558734734338007,0.0,-0.06236151826274133,-0.030983177834063128,0.08906690433048331,Ausgaben
etliche ausgabe,2.4332476588333236,-0.1048346204629524,0.2969521224536374,-0.044207792916482545,0.029558734734338007,0.0,-0.06236151826274133,-0.030983177834063128,0.08906690433048331,etliche ausgabe
Linder,2.4437256311450613,-0.11235882305342666,0.3186342869975088,-0.04850471554059136,0.025261812110229504,0.0,-0.06665844088685015,-0.035280100458172044,0.08476998170637458,Linder
ausgabe linder,2.4437256311450613,-0.11235882305342666,0.3186342869975088,-0.04850471554059136,0.025261812110229504,0.0,-0.06665844088685015,-0.035280100458172044,0.08476998170637458,ausgabe linder
linder schon,2.4510104181539556,-0.11697165999817573,0.33229503359965884,-0.051481297858472795,0.022285229792347785,0.0,-0.06963502320473157,-0.038256682776053555,0.0817933993884931,linder schon
Schattenhaushalte,2.4627002190344114,-0.1237386282057868,0.35264789140420105,-0.05623934072967168,0.01752718692114921,0.0,-0.07439306607593031,-0.04301472564725224,0.07703535651729428,Schattenhaushalte
schon schattenhaushalt,2.4627002190344114,-0.1237386282057868,0.35264789140420105,-0.05623934072967168,0.01752718692114921,0.0,-0.07439306607593031,-0.04301472564725224,0.07703535651729428,schon schattenhaushalt
verschoben,2.498929814105742,-0.1420729189100824,0.4082543007466076,-0.07084350861518948,0.002923019035631397,0.0,-0.08899723396144807,-0.057618893532770096,0.06243118863177643,verschoben
schattenhaushalt verschieb,2.498929814105742,-0.1420729189100824,0.4082543007466076,-0.07084350861518948,0.002923019035631397,0.0,-0.08899723396144807,-0.057618893532770096,0.06243118863177643,schattenhaushalt verschieb
kommende,2.593593978446395,-0.18300835435478865,0.5263476796135678,-0.10802549304819854,-0.03425896539737791,0.0,-0.12617921839445734,-0.09480087796577923,0.025249204198767226,kommende
für kommend,2.593593978446395,-0.18300835435478865,0.5263476796135678,-0.10802549304819854,-0.03425896539737791,0.0,-0.12617921839445734,-0.09480087796577923,0.025249204198767226,für kommend
kommend jahr,3.3915235880130936,0.11418383492666348,0.42513944613743854,-0.37626019916703884,-0.3024936715162182,0.0,-0.39441392451329776,-0.36303558408461933,-0.2429855019200729,kommend jahr
jahr sag,2.914993038622295,-0.3022474765740269,0.7980599658040963,-0.22484837442561412,-0.15108184677479328,0.0,-0.24300209977187276,-0.21162375934319463,-0.09157367717864816,jahr sag
sag bundesregierung,2.6437620149413426,-0.2060545580006934,0.5829226944451597,-0.12718385120950979,-0.05341732355868895,0.0,-0.1453375765557684,-0.11395923612709019,0.006090846037456217,sag bundesregierung
Herbstprojektion,2.488812853083065,-0.14944832514505474,0.41231103565551863,-0.0667867737062783,0.006979753944542323,0.0,-0.08494049905253709,-0.05356215862385898,0.06648792354068753,Herbstprojektion
bundesregierung herbstprojektion,2.488812853083065,-0.14944832514505474,0.41231103565551863,-0.0667867737062783,0.006979753944542323,0.0,-0.08494049905253709,-0.05356215862385898,0.06648792354068753,bundesregierung herbstprojektion
herbstprojektion rezession,2.44024923977158,-0.1327629601773818,0.35005309266572143,-0.04708112428450584,0.026685403366314902,0.0,-0.06523484963076463,-0.03385650920208643,0.08619357296246008,herbstprojektion rezession
voraus,2.4256085237542155,-0.1280325456849398,0.33060995897551115,-0.041063373289191483,0.03270315436162926,0.0,-0.059217098635450244,-0.02783875820677199,0.09221132395777433,voraus
rezession voraus,2.4256085237542155,-0.1280325456849398,0.33060995897551115,-0.041063373289191483,0.03270315436162926,0.0,-0.059217098635450244,-0.02783875820677199,0.09221132395777433,rezession voraus
Wirtschaft,3.4772269391766435,0.047763808173328696,0.30486393452346267,-0.40121606231771795,-0.3274495346668972,0.0,0.13133587163568936,-0.3879914472352985,-0.2679413650707521,Wirtschaft
voraus wirtschaft,2.4043035067817495,-0.12152467833606649,0.3019428689273046,-0.03224120219388916,0.041525325456931696,0.0,-0.050394927540147835,-0.01901658711146976,0.1010334950530766,voraus wirtschaft
"0,4",2.3929431316674594,-0.11748602004172408,0.2851472036366726,-0.027504986941036657,0.04626154070978404,0.0,-0.04565871228729542,-0.014280371858617299,0.10576971030592909,"0,4"
"wirtschaft 0,4",2.3929431316674594,-0.11748602004172408,0.2851472036366726,-0.027504986941036657,0.04626154070978404,0.0,-0.04565871228729542,-0.014280371858617299,0.10576971030592909,"wirtschaft 0,4"
Prozent,3.0372570205118814,0.1983755491274392,0.04125731410500818,-0.2659357549686409,-0.1921692273178202,0.0,-0.28408948031489967,-0.25271113988622146,-0.13266105772167502,Prozent
"0,4 prozent",2.390253982959,-0.11636160516717801,0.2808124970071583,-0.026380572066490752,0.04738595558432991,0.0,-0.04453429741274943,-0.013155956984071309,0.10689412518047521,"0,4 prozent"
